promo_duration_days,promo_investment,promo_price_unit,year,end_date,start_date,event_id,offer_mechanic,ppg_id,promo_tactic,retailer,subsegment_name,promo_duration_weeks,no_promo_price_unit,avg_price_unit,Redemption Rate,volume_lift_pct,total_volume,month,avg_base_volume,ppg-retailer,yearweek,week,volume,revenue,baseline,incremental_volume,promo_investment,incr_revenue,roi,discount
7.0,131.40448920836613,3.44766261958154,2021,2021-11-20,2021-11-14,"AHOLD|HH Q4 Nov GM Lysol, APCT, APCP, KitT 10/29-11/25/21**HH Q4 Oct-Dec S&S Lysol, APCT, APCP, KitT 10-/22-12/2/21|HH Q4 Nov Week 45 S&S Lysol Buy $15, Get $3 RB Overlay 11/5-11/11/21|HH Q4 Nov GM Lysol, APCT, APCP, KitT 10/29-11/25/21|2021-11-14|2021-11-20|unknown|unknown",unknown,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCE,TPR Only,AHOLD,APC LIQUID,1.0,3.986786019971469,3.449619709412508,0.996369866658445,150.0,244.625336,11,2043303.833167,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCEAHOLD,202146.0,46.0,244.625336,27303.74,97.8501344,14677.52016,131.40448920836613,50603.13760378647,27924.31264796075,0.1352275737120668
14.0,131.87922258029502,3.432286548790501,2021,2021-12-04,2021-11-21,"AHOLD|HH Q4 Nov GM Lysol, APCT, APCP, KitT 10/29-11/25/21**HH Q4 Oct-Dec S&S Lysol, APCT, APCP, KitT 10-/22-12/2/21|HH Q4 Nov Week 45 S&S Lysol Buy $15, Get $3 RB Overlay 11/5-11/11/21|HH Q4 Nov GM Lysol, APCT, APCP, KitT 10/29-11/25/21|HH Q4 Nov Week 48 S&S Lysol Buy $15, Get $3 RB Overlay 11/25-12/1/21|2021-11-21|2021-12-04|unknown|unknown",unknown,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCE,TPR Only,AHOLD,APC LIQUID,2.0,3.98678601997147,3.4476790544513696,0.97224072075653,150.0,244.625336,11,2043303.833167,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCEAHOLD,202147.0,47.0,244.625336,29702.32,97.8501344,14677.52016,131.87922258029502,50377.4550147694,27823.79186202655,0.1390843321922096
14.0,111.17468140608413,3.8863226364913577,2022,2022-11-26,2022-11-13,"AHOLD|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N**HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|2022-11-13|2022-11-26|unknown|unknown",unknown,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCE,Feature Only,AHOLD,APC LIQUID,2.0,4.377115224046758,3.922646021371512,0.9259903555979156,150.0,244.625336,11,1770991.1902035717,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCEAHOLD,202246.0,46.0,244.625336,36646.19,97.8501344,14677.52016,111.17468140608413,57041.57884536625,33005.53681460058,0.1121269517556016
21.0,9.28577523540238,7.052073199116112,2022,2022-12-31,2022-12-11,"AHOLD|HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|HH Q3 2022 LYSOL BUY SAVE EVENT|HH Q3 2022 LYSOL BUY SAVE EVENT|H1 Q1 JAN 2023 LYSOL PROMO - DEC SHIFT|2022-12-11|2022-12-31|unknown|unknown",unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCE,TPR Only,AHOLD,DISINFECTANT SPRAY,3.0,8.371180811808118,7.159579617834394,0.9185006456759922,149.99999999999997,7.6640525625,12,139815.70562528,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCEAHOLD,202250.0,50.0,7.6640525625,5142.99,3.0656210250000004,459.84315375,9.28577523540238,3242.8475803574047,12380.311338918425,0.1575772453548387
7.0,121.64831554907906,7.141971374279906,2022,2022-12-17,2022-12-11,"AHOLD|HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|HH Q3 2022 LYSOL BUY SAVE EVENT|HH Q3 2022 LYSOL BUY SAVE EVENT|H1 Q1 JAN 2023 LYSOL PROMO - DEC SHIFT|2022-12-11|2022-12-17|unknown|unknown",unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature Only,AHOLD,DISINFECTANT SPRAY,1.0,8.343217160629345,7.188781181336436,0.961032281995524,149.99999999999994,105.3746745,12,1084733.9802191,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEAHOLD,202250.0,50.0,105.3746745,55619.600000000006,42.149869800000005,6322.480469999999,121.64831554907906,45154.974531183754,12993.358028556486,0.1439787270572288
14.0,122.01352377395715,7.143116451153397,2022,2022-12-31,2022-12-18,"AHOLD|HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|HH Q3 2022 LYSOL BUY SAVE EVENT|HH Q3 2022 LYSOL BUY SAVE EVENT|H1 Q1 JAN 2023 LYSOL PROMO - DEC SHIFT|2022-12-18|2022-12-31|unknown|unknown",unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,TPR Only,AHOLD,DISINFECTANT SPRAY,2.0,8.343217160629347,7.185315374902292,0.9648371812334636,149.99999999999994,105.3746745,12,1084733.9802191,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEAHOLD,202251.0,51.0,105.3746745,60783.72,42.149869800000005,6322.480469999999,122.01352377395715,45162.21425735305,12954.466591984212,0.143841480614826
7.0,0.0,0.4153564505707516,2022,2022-11-12,2022-11-06,AHOLD|HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N|HH Q4 Oct-Dec S&S Lysol Spray BA 19oz 10/7-12/1/22 - N|2022-11-06|2022-11-12|unknown|unknown,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCE,TPR Only,AHOLD,DISINFECTANT SPRAY,1.0,8.371180811808118,8.371180811808118,-0.0,149.99999999999997,7.6640525625,11,139815.70562528,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCEAHOLD,202245.0,45.0,7.6640525625,4537.18,3.0656210250000004,459.84315375,0.0,190.9988201608604,inf,0.9503825732703248
14.0,4.250328941060636,7.440168563073553,2022,2022-11-26,2022-11-13,"AHOLD|HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N|HH Q4 Oct-Dec S&S Lysol Spray BA 19oz 10/7-12/1/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|2022-11-13|2022-11-26|unknown|unknown",unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCE,TPR Only,AHOLD,DISINFECTANT SPRAY,2.0,8.371180811808118,7.816600985221675,0.595674039026049,149.99999999999997,7.6640525625,11,139815.70562528,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCEAHOLD,202246.0,46.0,7.6640525625,4084.13,3.0656210250000004,459.84315375,4.250328941060636,3421.3105764753486,27047.503859504206,0.1112163587986666
7.0,77.4989036911702,7.326063952715834,2022,2022-11-19,2022-11-13,"AHOLD|HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N|HH Q4 Oct-Dec S&S Lysol Spray BA 19oz 10/7-12/1/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|2022-11-13|2022-11-19|unknown|unknown",unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,TPR Only,AHOLD,DISINFECTANT SPRAY,1.0,8.343217160629345,7.607756728045326,0.7230576739689691,149.99999999999994,105.3746745,11,1084733.9802191,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEAHOLD,202246.0,46.0,105.3746745,42968.61,42.149869800000005,6322.480469999999,77.4989036911702,46318.89626301685,20395.386801840483,0.1219137879705849
7.0,97.43028826084925,7.2577131088747056,2022,2022-11-26,2022-11-20,"AHOLD|HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Spray 19oz BA 11/11-12/29/22 - N|HH Q4 Oct-Dec S&S Lysol Spray BA 19oz 10/7-12/1/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|2022-11-20|2022-11-26|unknown|unknown",unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature Only,AHOLD,DISINFECTANT SPRAY,1.0,8.343217160629345,7.418608959245537,0.8517777523623659,149.99999999999994,105.3746745,11,1084733.9802191,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEAHOLD,202247.0,47.0,105.3746745,44051.7,42.149869800000005,6322.480469999999,97.43028826084925,45886.7493877233,16223.087765769706,0.1301061725777683
7.0,17.6624957667517,3.415950546864255,2022,2022-11-12,2022-11-06,AHOLD|HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N|2022-11-06|2022-11-12|unknown|unknown,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Display Only,AHOLD,APC WIPES,1.0,3.80148638330364,3.4995846994535524,0.7830703538179477,150.0,58.50413135,11,296405.8001603784,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTAHOLD,202245.0,45.0,58.50413135,22414.84,23.40165254,3510.2478810000002,17.6624957667517,11990.833168731042,49685.0491481472,0.101417129397775
7.0,18.288285820694973,3.395789660575064,2022,2022-11-19,2022-11-13,"AHOLD|HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|2022-11-13|2022-11-19|unknown|unknown",unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Display Only,AHOLD,APC WIPES,1.0,3.80148638330364,3.488888188976378,0.7705218623035323,150.0,58.50413135,11,296405.8001603784,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTAHOLD,202246.0,46.0,58.50413135,22154.44,23.40165254,3510.2478810000002,18.288285820694973,11920.063460355328,47984.922089141524,0.1067205513376083
7.0,20.9657829936821,3.415281178356735,2022,2022-11-26,2022-11-20,"AHOLD|HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|HH Q4 Nov-Dec TGC Lysol Wipes 30-35CT 11/25-12/29/22 - N|2022-11-20|2022-11-26|unknown|unknown",unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Feature & Display,AHOLD,APC WIPES,1.0,3.80148638330364,3.443122238586156,0.9279112247250816,150.0,58.50413135,11,296405.8001603784,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTAHOLD,202247.0,47.0,58.50413135,25716.68,23.40165254,3510.2478810000002,20.9657829936821,11988.483519345913,41856.86604284932,0.101593210130422
21.0,4.441546602832983,3.2295985957463027,2022,2022-12-31,2022-12-11,"AHOLD|HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N**HH Q4 Nov-Dec GF Lysol Wipes 30-35CT BA 11/11-12/29/22 - N|HH Q4 Nov-Dec S&S Lysol Wipes 30-35CT BA 12/2-1/5/23 - N|HH Q4 Nov S&S Lysol Buy $15, Get $3/POINTS C&F 11/18-11/24/22 - N|HH Q4 Nov-Dec TGC Lysol Wipes 30-35CT 11/25-12/29/22 - N|HH Q4 S&S Wipes Expansion|HH Q4 TGC Wipes Expansion|HH Q4 GF Wipes Expansion|HH Q3 2022 LYSOL BUY SAVE EVENT|HH Q3 2022 LYSOL BUY SAVE EVENT|H1 Q1 JAN 2023 LYSOL PROMO - DEC SHIFT|2022-12-11|2022-12-31|unknown|unknown",unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,TPR Only,AHOLD,APC WIPES,3.0,3.557718074397681,3.481799562314124,0.2313745968255043,150.0,58.50413135,12,296405.8001603784,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTAHOLD,202250.0,50.0,58.50413135,20328.96,23.40165254,3510.2478810000002,4.441546602832983,11336.691627199036,197580.2684790605,0.0922275098222695
7.0,133.85919831230296,4.8420222774954045,2021,2021-12-18,2021-12-12,AHOLD|HH Q4 Nov-Dec S&S Lysol Spray 12.5oz BA 11/5-12/30/21**HH Q4 Nov-Dec S&S Lysol Spray 12.5oz BA 11/5-12/30/21|2021-12-12|2021-12-18|Buy 1 Any @unit price|Buy 1 A @unit price,Buy 1 A @unit price,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Display Only,AHOLD,DISINFECTANT SPRAY,1.0,5.699120438726008,4.8420222774954045,1.0,149.99999999999997,156.1772085943,12,1819143.8599835995,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202150.0,50.0,156.1772085943,89548.36,62.470883437720005,9370.632515657999,133.85919831230296,45372.811395038836,17500.91258912901,0.1503913051927362
7.0,116.91055572315584,4.686306954720963,2021,2021-12-25,2021-12-19,AHOLD|HH Q4 Nov-Dec S&S Lysol Spray 12.5oz BA 11/5-12/30/21**HH Q4 Nov-Dec S&S Lysol Spray 12.5oz BA 11/5-12/30/21|2021-12-19|2021-12-25|Buy 1 Any @unit price|Buy 1 A @unit price,Buy 1 A @unit price,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Display Only,AHOLD,DISINFECTANT SPRAY,1.0,5.699120438726007,4.950544146606116,0.7391057721306582,149.99999999999997,156.1772085943,12,1819143.8599835995,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202151.0,51.0,156.1772085943,123184.39,62.470883437720005,9370.632515657999,116.91055572315584,43913.66032826247,20038.03774966149,0.1777139990098982
7.0,,5.125822333314609,2021,2022-01-01,2021-12-26,AHOLD|HH Q4 Nov-Dec S&S Lysol Spray 12.5oz BA 11/5-12/30/21**HH Q4 Nov-Dec S&S Lysol Spray 12.5oz BA 11/5-12/30/21|2021-12-26|2022-01-01|Buy 1 Any @unit price|Buy 1 A @unit price,Buy 1 A @unit price,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,AHOLD,DISINFECTANT SPRAY,1.0,5.4627985681744216,5.125822333314609,1.0,,,12,1819143.8599835995,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202152.0,52.0,,,,,,,,0.0616856416458394
7.0,10.668106797442727,4.699076329076328,2021,2021-11-06,2021-10-31,AHOLD|HH Q4 Nov-Dec S&S Lysol Wipes 75-80CT BA 2/$9 11/5-12/30/21**HH Q4 Nov-Dec S&S Lysol Wipes 75-80CT BA 2/$9 11/5-12/30/21|2021-10-31|2021-11-06|Buy n Any @total price|Buy n Any @total price,Buy n Any @total price,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT,Feature & Display,AHOLD,APC WIPES,1.0,4.787675297986025,4.699076329076329,0.9999999999999876,149.99999999999994,120.4089272,11,1239901.5303688,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNTAHOLD,202144.0,44.0,120.4089272,47465.37,48.16357088,7224.535631999997,10.668106797442727,33948.644376899676,169302.19600285133,0.0185056344457961
14.0,16.365454924206816,4.6049960689414,2021,2021-10-09,2021-09-26,AHOLD|HH Q4 Oct GM Lysol Wipes  75-80CT 10/1-10/28/21**HH Q4 Oct GM Lysol Wipes  75-80CT 10/1-10/28/21|2021-09-26|2021-10-09|unknown|unknown,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT,Display Only,AHOLD,APC WIPES,2.0,4.787675297986025,4.651759670259987,0.7440124881019518,149.99999999999994,120.4089272,10,1239901.5303688,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNTAHOLD,202139.0,39.0,120.4089272,58078.12,48.16357088,7224.535631999997,16.365454924206816,33268.95818528706,110362.58486945403,0.0381561441983065
14.0,4.897879857432672,4.823363913102122,2021,2021-10-23,2021-10-10,AHOLD|HH Q4 Oct GM Lysol Wipes  75-80CT 10/1-10/28/21**HH Q4 Oct GM Lysol Wipes  75-80CT 10/1-10/28/21|2021-10-10|2021-10-23|unknown|unknown,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT,Feature & Display,AHOLD,APC WIPES,2.0,4.909261585775925,4.868584536562645,0.4735524019114205,149.99999999999994,120.4089272,10,1239901.5303688,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNTAHOLD,202141.0,41.0,120.4089272,59724.27,48.16357088,7224.535631999997,4.897879857432672,34846.56445630922,368758.3118763396,0.0174970657344237
7.0,10.550247222514045,4.6603069328780125,2021,2021-10-30,2021-10-24,AHOLD|HH Q4 Oct GM Lysol Wipes  75-80CT 10/1-10/28/21**HH Q4 Oct GM Lysol Wipes  75-80CT 10/1-10/28/21|2021-10-24|2021-10-30|unknown|unknown,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT,Display Only,AHOLD,APC WIPES,1.0,4.787675297986025,4.700055156623998,0.6879270318632289,149.99999999999994,120.4089272,10,1239901.5303688,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNTAHOLD,202143.0,43.0,120.4089272,45162.83,48.16357088,7224.535631999997,10.550247222514045,33668.55349263382,171193.51517618852,0.0266033841437809
7.0,24.47131292670152,3.3281903612821577,2022,2022-10-08,2022-10-02,"AHOLD|HH Q4 Oct S&S Lysol Buy $15, Get $3/POINTS FALL 10/7-10/13/22 - N**HH Q3 Aug-Oct S&S Lysol Wipes 30-35CT BA 8/19-10/6/22 - N|HH Q4 Oct S&S Lysol Buy $15, Get $3/POINTS FALL 10/7-10/13/22 - N|2022-10-02|2022-10-08|unknown|unknown",unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,TPR Only,AHOLD,APC WIPES,1.0,3.820037409399112,3.4017539076699386,0.8504341000532168,150.0,58.50413135,10,296405.8001603784,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTAHOLD,202240.0,40.0,58.50413135,18716.45,23.40165254,3510.2478810000002,24.47131292670152,11682.773163255319,35860.84542658359,0.1287545108607511
7.0,22.844379185226693,3.37311977110787,2022,2022-10-15,2022-10-09,"AHOLD|HH Q4 Oct S&S Lysol Buy $15, Get $3/POINTS FALL 10/7-10/13/22 - N**HH Q4 Oct S&S Lysol Buy $15, Get $3/POINTS FALL 10/7-10/13/22 - N|2022-10-09|2022-10-15|unknown|unknown",unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,TPR Only,AHOLD,APC WIPES,1.0,3.820037409399112,3.429562776957164,0.8737060231833774,150.0,58.50413135,10,296405.8001603784,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTAHOLD,202241.0,41.0,58.50413135,23218.14,23.40165254,3510.2478810000002,22.844379185226693,11840.486528890606,38414.78742471205,0.116993000432826
14.0,1.1890523467421725,6.480405961936015,2022,2022-10-15,2022-10-02,"AHOLD|HH Q4 Oct S&S Lysol Buy $15, Get $3/POINTS FALL 10/7-10/13/22 - N**HH Q4 Oct-Dec S&S Lysol Spray BA 19oz 10/7-12/1/22 - N|HH Q4 Oct S&S Lysol Buy $15, Get $3/POINTS FALL 10/7-10/13/22 - N|2022-10-02|2022-10-15|unknown|unknown",unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCE,TPR Only,AHOLD,DISINFECTANT SPRAY,2.0,7.2706851462780975,7.115538461538463,0.1963188298687079,149.99999999999997,7.6640525625,10,139815.70562528,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB BRAND NEW DAY | 1 X 19 OUNCEAHOLD,202240.0,40.0,7.6640525625,5099.77,3.0656210250000004,459.84315375,1.1890523467421725,2979.9703151169592,96682.69757212586,0.1086939082689656
7.0,115.79598156344775,5.618783472670762,2022,2022-10-22,2022-10-16,AHOLD|HH Q4 Oct-Nov TGC Lysol Spray 12.5oz  10/21-11/24/22 - N**HH Q4 Oct-Nov TGC Lysol Spray 12.5oz  10/21-11/24/22 - N|2022-10-16|2022-10-22|unknown|unknown,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,AHOLD,DISINFECTANT SPRAY,1.0,6.487263170190399,5.745823477384454,0.8537213879880942,149.99999999999997,156.1772085943,10,963703.088102,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202242.0,42.0,156.1772085943,55868.94,62.470883437720005,9370.632515657999,115.79598156344775,52651.555107450404,20230.91041057322,0.1338745900598553
28.0,,5.674760881737043,2022,2022-11-19,2022-10-23,AHOLD|HH Q4 Oct-Nov TGC Lysol Spray 12.5oz  10/21-11/24/22 - N**HH Q4 Oct-Nov TGC Lysol Spray 12.5oz  10/21-11/24/22 - N|2022-10-23|2022-11-19|unknown|unknown,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,TPR Only,AHOLD,DISINFECTANT SPRAY,4.0,6.434080770195702,5.784749221991701,0.8551488747674937,,,11,963703.088102,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202243.0,43.0,,,,,,,,0.1180152869662471
7.0,76.58931124270751,5.73258116176595,2022,2022-11-26,2022-11-20,AHOLD|HH Q4 Oct-Nov TGC Lysol Spray 12.5oz  10/21-11/24/22 - N**HH Q4 Oct-Nov TGC Lysol Spray 12.5oz  10/21-11/24/22 - N|2022-11-20|2022-11-26|unknown|unknown,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,AHOLD,DISINFECTANT SPRAY,1.0,6.411255094869993,5.920855042698086,0.7225856604348571,149.99999999999997,156.1772085943,11,963703.088102,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202247.0,47.0,156.1772085943,54773.83,62.470883437720005,9370.632515657999,76.58931124270751,53717.911433092515,30587.272439240758,0.105856641649946
7.0,20.99350606967115,4.29129620622568,2022,2022-11-05,2022-10-30,AHOLD|No Tactic|APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCE|2022-10-30|2022-11-05|unknown|SURFACECARE,unknown,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCE,No Tactic,AHOLD,APC LIQUID,1.0,4.377115224046758,4.29129620622568,1.0,150.0,244.625336,11,1770991.1902035717,APC LIQUID | TRIGGER | LYSOL | LYSOL SB | 1 X 32 FLUID OUNCEAHOLD,202244.0,44.0,244.625336,35291.619999999995,97.8501344,14677.52016,20.99350606967115,62985.58657940894,174786.43290084222,0.0196062962541195
7.0,9.666154516886904,4.841258731001791,2022,2022-01-29,2022-01-23,AHOLD|No Tactic|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-01-23|2022-01-29|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,No Tactic,AHOLD,DISINFECTANT SPRAY,1.0,5.63059270156124,5.568700479233227,0.078410691337845,149.99999999999997,156.1772085943,1,963703.088102,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202204.0,4.0,156.1772085943,69720.13,62.470883437720005,9370.632515657999,9.666154516886904,45365.656481438564,242356.78467810998,0.1401866574971021
7.0,27.2709069218506,6.059747186110456,2022,2022-02-26,2022-02-20,AHOLD|No Tactic|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE|2022-02-20|2022-02-26|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,No Tactic,AHOLD,DISINFECTANT SPRAY,1.0,6.812411273486429,6.553611831863,0.343844546277858,149.99999999999994,105.3746745,2,1084733.9802191,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEAHOLD,202208.0,8.0,105.3746745,37886.42999999999,42.149869800000005,6322.480469999999,27.2709069218506,38312.633237320806,57959.939580650316,0.1104842407717374
7.0,,5.0860579910948935,2022,2022-04-02,2022-03-27,AHOLD|PRICE PROTECTION PROMO**HH Q1 Mar-Apr S&S Lysol Spray 12.5oz BA 3/4-4/28/22 - N|PRICE PROTECTION PROMO|2022-03-27|2022-04-02|unknown|unknown,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Display Only,AHOLD,DISINFECTANT SPRAY,1.0,5.630592701561241,5.31212726087665,0.5848395603869818,,,3,963703.088102,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEAHOLD,202213.0,13.0,,,,,,,,0.0967100160370967
